time,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,NYC,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2013-10-06,0.6238,1.59044,1.63326,0.792311,1.52479,0.652244,0.701388,5.41463,0.49636,1.33304,1.00692,1.25261,0.170691,0.5631,1.41144,0.918555,0.333611,0.242983,2.02694,0.621216,0.544569,0.823958,1.1005,0.259572,1.10175,2.57892,0.0852152,0.356983,0.0765697,0.469484,0.0760601,1.51614,1.84558,0.584908,0.582589,1.52274,0.478911,2.33181,0.0904432,0.754364,0.0931677,0.272533,0.672156,0.292969,2.2366,1.16469,1.28394,1.77116,0.569882,0.704887,0.425137,0.451778
2013-10-13,0.838926,1.71352,1.58351,1.00148,1.75269,0.618727,0.765879,6.02353,0.0378215,1.21885,0.971469,1.98556,0.198186,0.553385,1.52682,0.89906,0.600429,0.168366,2.23888,0.702243,0.985784,0.554468,1.1484,0.660264,1.32619,2.88654,0.113766,0.867367,0.0485909,0.76,0.0736784,1.49528,1.81932,0.777235,0.552562,1.42045,0.646813,1.87829,0.151668,0.826735,0.118143,0.334804,0.938385,0.245376,2.39646,1.29191,1.28999,1.84513,0.469106,1.06082,0.600144,0.645919
2013-10-20,0.655431,1.58193,1.67325,1.05946,1.74662,0.513635,0.851115,5.67605,0.758725,1.16794,1.01722,1.98925,0.208695,0.822763,1.60253,0.984087,0.572597,0.284356,2.30027,0.838235,0.930275,0.826162,1.27306,0.510856,1.00076,3.59019,0.0796495,0.746314,0.0484966,0.79698,0.0366838,1.75227,1.70027,0.714734,0.573782,1.50881,0.525323,2.11759,0.443568,0.711153,0.10915,0.365519,0.586354,0.323485,2.65115,1.3136,1.44527,1.4652,0.462509,0.492459,0.450942,0.305052
2013-10-27,0.640732,3.05901,1.7695,0.840393,1.77965,0.76778,1.32646,6.50195,1.43247,1.29727,1.1974,1.95767,0.217745,0.312392,1.73267,1.11026,0.927118,0.38655,2.62847,0.714331,0.838383,0.631413,1.07441,1.12782,1.24873,4.09245,0.0,0.734639,0.145419,0.947672,0.122951,1.73516,1.83791,0.745461,0.753849,1.69964,0.541415,2.4853,0.321268,0.794165,0.178227,0.572246,0.587293,0.260769,2.45818,1.49544,1.51564,1.56829,0.654889,0.945354,0.63305,0.368
2013-11-03,0.457666,2.89768,2.37823,1.04156,1.99307,0.547727,1.78213,5.20038,1.11441,1.25872,1.44104,2.10403,0.291361,0.531538,1.84818,1.01808,0.990375,0.538913,2.65535,0.752864,0.684679,0.31428,1.15028,1.32789,1.06213,4.3561,0.0776096,0.821066,0.739523,0.472306,0.144796,1.66137,1.949,0.804817,0.719563,1.81474,0.565866,2.48809,0.459559,0.829274,0.337942,0.558744,0.709478,0.294748,2.54797,1.272,1.63527,1.31212,0.587889,0.988609,0.578331,0.576541
2013-11-10,0.563258,3.31035,1.96604,1.14376,2.29774,0.679462,1.81609,7.20887,1.22997,1.65304,1.57451,2.20936,0.261519,0.390117,1.79131,1.12326,1.12446,0.564254,3.02091,0.792602,0.722491,0.329075,1.35071,0.953188,1.16895,4.64586,0.0376932,0.891586,0.234926,0.690407,0.273684,1.60633,2.03065,1.00333,0.850487,1.90385,0.684692,3.53245,0.307613,0.773813,0.152486,0.450721,0.889713,0.370059,2.98433,1.263,1.56031,1.86391,0.39869,1.09842,0.714434,0.576419
2013-11-17,0.429185,3.30741,1.76103,1.07193,2.29161,0.593258,1.17647,7.79841,1.28205,1.45689,1.66375,2.1264,0.201719,0.870687,1.80678,1.12862,0.736096,0.464582,3.04197,0.858244,1.02634,0.698273,1.4787,0.463714,1.23795,5.02288,0.295334,0.990508,0.0694927,0.953107,0.191083,1.5635,2.3425,0.93076,0.809817,1.95433,0.71213,3.42067,0.484914,0.887462,0.111803,0.322779,1.10861,0.492741,3.57321,1.16391,1.57625,1.87949,0.43734,0.802139,0.906949,0.373648
2013-11-24,0.439883,3.76957,2.06209,1.31731,2.13404,0.754498,0.666667,8.19936,0.840598,1.67645,1.99441,2.53583,0.22015,0.996678,1.93023,1.02115,1.29288,0.304366,2.83947,0.808617,0.886032,0.418493,1.4711,0.376189,1.4448,5.14072,0.22409,0.87001,0.257235,0.679456,0.216068,1.99283,2.41625,1.0488,0.915243,2.06103,0.683909,3.03972,0.496689,0.725484,0.266469,1.0033,0.879909,0.869565,4.24138,1.80261,1.72339,1.89911,0.334935,1.1101,0.650195,0.76438
2013-12-01,0.321543,3.86408,2.90023,1.3855,2.59558,0.725176,0.893471,9.6956,1.12896,2.31726,2.73349,1.74064,0.192567,0.942549,2.33875,1.52973,1.19681,0.156519,3.94011,1.04882,1.31439,1.23086,2.41871,1.08668,1.6266,5.77082,0.169683,1.45934,0.658288,0.900424,0.157679,2.30253,2.35611,1.54363,0.990182,2.41456,0.97723,2.54652,0.324675,1.01918,0.238493,1.02503,1.37978,1.14943,5.07503,1.84716,1.91655,1.79453,0.858586,1.11873,1.15874,0.511447
2013-12-08,0.589181,5.90269,2.79739,1.35737,2.32553,1.3374,0.933998,11.0972,1.29994,1.7823,2.75498,2.10035,0.236046,0.575153,2.38091,1.27785,1.33824,0.601551,4.19149,0.840584,1.10348,0.788412,2.14276,1.17106,1.90597,6.0416,0.473244,1.23108,0.349162,0.712946,0.107852,1.99525,2.31555,1.39576,0.958767,2.56005,0.776099,4.32297,0.746714,1.0175,0.348819,1.80626,1.16938,1.74569,5.62401,2.79971,1.98556,2.4369,0.625286,1.02852,1.02495,0.721955
2013-12-15,1.38122,6.3419,1.83861,1.34871,2.77058,1.47079,1.2318,9.10415,1.08902,1.89754,2.71505,2.86248,0.269823,1.0514,2.78107,1.69102,1.70002,0.486114,5.18179,1.24387,1.13908,0.913242,1.881,0.904621,2.27721,6.21812,0.452117,1.47999,1.22468,0.899743,0.172117,1.32384,2.68017,1.64318,1.03744,2.6628,0.817694,4.06279,0.898204,1.20732,0.228833,1.55164,1.06713,1.72207,6.56142,2.66735,2.18044,1.88046,0.740157,1.69048,0.926539,0.748734
2013-12-22,3.22917,7.01148,3.5453,1.81399,3.1557,1.9853,1.33091,10.6426,1.78201,2.56285,4.04705,3.265,0.414649,2.84536,3.00035,2.95226,2.76878,0.744744,4.19062,1.3106,0.86881,1.00865,2.44917,2.01371,4.55016,7.28649,0.834028,2.09329,2.10657,1.17925,0.101807,1.95949,3.68157,2.48553,1.35515,2.87206,0.948992,4.68674,1.76152,1.83724,0.176678,2.69722,1.51089,3.19221,10.0139,2.74928,2.61354,3.07294,0.871776,1.31054,1.24187,1.08108
2013-12-29,5.30883,7.46047,7.82313,1.90977,5.10491,2.89192,1.43035,13.7076,3.23232,3.22997,5.37386,2.06044,0.4914,6.89223,4.50831,5.72125,5.97403,1.56378,8.66634,1.87773,2.89608,1.11067,3.35632,3.51852,6.69931,7.97735,4.81586,4.54545,3.81992,1.56863,0.512164,2.32845,5.3554,4.12023,2.99457,3.51214,1.90456,7.26619,4.26703,3.10234,0.41841,2.86885,2.21993,7.30007,11.0449,5.39844,3.4295,4.66445,2.24373,3.02158,1.9583,1.88179
2014-01-05,3.92749,6.91366,8.09035,2.11664,5.1101,2.83499,1.39241,16.3476,1.84014,2.5921,3.58021,2.95858,0.536949,8.42142,4.44242,4.01657,5.3431,1.92635,8.01288,1.93805,3.02808,1.12263,3.56317,3.34739,5.92605,7.49913,2.97143,3.91786,2.71769,1.87768,0.384212,3.74359,6.53901,3.68822,2.97304,3.54888,2.31029,6.62417,5.00275,3.24514,0.77415,2.62621,2.19493,6.56244,9.17567,3.5726,3.88364,4.38635,2.40189,2.05023,3.02139,2.4724
2014-01-12,3.4096,5.12425,6.71369,1.98886,4.61744,2.41081,1.40479,13.3748,2.02367,2.31857,2.28367,3.61589,0.572124,6.52052,3.44904,3.49933,4.56558,1.74694,7.07513,1.33203,1.78191,1.12581,3.15222,2.51268,3.97493,6.17894,1.69348,2.47585,2.66344,1.77795,0.826887,3.19855,5.8621,3.22084,1.99698,2.93798,1.83799,6.94503,3.47976,2.83613,1.10585,2.16539,2.27707,5.68428,7.02738,3.29272,4.06224,4.19244,2.57345,2.11346,3.49505,2.19116
2014-01-19,2.49351,4.12286,6.18,2.8169,4.57287,2.02414,1.56156,8.77411,2.40964,2.29165,2.00119,3.38421,0.646956,4.17802,2.99557,2.98864,5.70495,1.60158,6.03897,1.82443,2.257,1.28159,2.44761,3.1093,3.3622,5.18229,1.01585,3.21006,2.56917,1.97794,0.977278,3.25342,5.23758,2.63852,2.80846,3.1625,1.69376,7.63397,3.30138,2.71894,1.66634,1.14888,1.72071,5.08926,5.47173,3.12789,4.6483,3.0185,2.15034,2.14545,4.12063,2.62159
2014-01-26,1.85097,4.90589,6.45527,3.20993,5.04872,1.79752,2.11538,9.20716,3.70828,2.84642,1.84772,5.30303,0.573543,2.90499,2.81371,3.38857,5.28142,1.36875,4.90335,1.74202,2.07697,1.80248,2.5653,3.26496,3.19497,4.99943,0.635497,3.13997,2.42769,2.49233,1.08745,2.56233,4.58028,2.09538,2.91725,3.09483,1.83346,7.53382,2.36039,3.07744,0.939137,1.40867,1.90963,4.22368,4.97024,3.05851,4.37013,5.33255,2.37034,2.62035,4.54972,2.36266
2014-02-02,1.86667,4.19172,7.05495,2.92286,4.28707,1.65351,3.24649,8.93569,2.48214,2.63135,1.8826,4.99376,0.547358,2.59782,2.31313,3.04646,4.66637,1.08631,4.26658,1.58231,2.00847,1.9802,2.40028,2.53456,3.17951,4.83694,0.145613,2.90097,1.29291,2.04842,0.574205,3.57187,4.5808,2.25962,3.13798,2.66786,1.71574,8.74261,1.44202,2.83049,1.09382,1.62555,2.2584,3.23936,4.69254,2.5232,3.69423,4.62777,1.72016,1.56174,2.78674,2.07193
2014-02-09,1.60976,3.62115,5.30612,2.64201,3.83781,1.59832,3.27323,9.0053,2.98507,2.6877,1.33199,5.58968,0.457302,2.09622,2.09311,2.40204,2.98964,1.05997,3.61763,1.99802,2.28933,1.9725,2.33985,2.15726,2.43792,4.11217,0.518327,1.7691,1.89639,1.99442,0.830816,3.41817,3.45948,1.89535,3.65359,2.58455,1.21782,8.5917,1.2931,2.51665,1.44172,0.886173,1.97139,3.12792,4.15233,2.47417,3.28552,3.84845,1.64107,2.47756,2.10362,1.52225
2014-02-16,1.71518,3.06381,4.12917,2.37206,3.46235,1.25705,2.31715,7.20721,2.2707,2.09603,1.33795,5.77617,0.419744,1.22951,2.02027,1.94611,2.26361,0.777628,2.96206,1.65155,1.95654,1.82579,2.38357,2.13796,2.00081,3.7958,0.143885,2.06718,0.729927,1.21046,0.363542,3.34581,4.35127,1.47948,2.90014,2.37673,1.2954,3.5958,0.794378,1.97179,1.06366,0.951452,1.9942,2.31049,4.02182,2.48033,3.13499,3.48042,1.43451,1.8717,2.19595,1.4562
2014-02-23,0.664084,1.96498,2.90946,2.05059,3.38719,0.978969,2.9813,7.97153,1.72612,1.98987,0.829436,8.10466,0.387294,1.60794,2.07339,1.96205,2.19104,0.829515,2.76318,1.45711,1.37195,1.86074,2.53917,2.65642,1.68301,3.02017,0.331538,1.4358,1.75953,0.808081,0.516917,2.57067,3.13152,1.02141,1.88879,2.28816,0.976909,5.38348,0.880432,1.78917,0.723327,0.578668,1.83036,1.50353,3.86342,2.7389,2.68339,2.76364,1.51721,2.24364,1.78596,1.47792
2014-03-02,0.84246,2.17243,2.24778,2.0401,3.03955,1.05669,2.43843,8.52626,1.86263,1.55958,0.902047,6.84524,0.300725,1.4071,2.04208,1.77923,2.09873,0.447359,2.70049,1.2469,1.40081,1.40138,1.90937,1.96669,1.63679,3.02302,0.15625,1.43214,0.569981,0.574713,0.374964,2.72978,2.35196,1.07607,1.54231,2.01194,1.12666,3.79888,0.473274,1.69503,0.443561,0.207138,1.52961,1.38577,3.97478,2.04691,2.44837,3.46691,0.580191,2.44775,1.4445,1.01649
2014-03-09,0.942588,1.99863,2.30399,1.73595,2.72134,0.922708,2.50557,7.78073,1.95587,1.5959,0.814624,6.30225,0.247295,2.00494,1.849,1.34899,1.4466,0.322959,2.82952,1.3024,1.22427,1.52855,2.25215,2.27225,1.40174,3.07097,0.403522,1.312,0.882553,0.97269,0.294827,2.75766,2.05069,0.972376,1.78227,2.41774,0.995671,3.4255,0.508044,1.46823,0.495433,0.288971,2.00293,1.6397,3.78548,2.54926,2.26653,2.78364,0.724638,2.17066,1.24209,0.978887
2014-03-16,0.452148,1.75817,1.69389,1.50055,2.31375,0.923341,1.8018,8.17052,1.18017,1.52267,0.629599,4.625,0.249384,0.818063,1.98314,1.33333,1.8649,0.176417,2.13324,1.27717,0.858779,1.21849,2.0962,1.88838,1.78872,2.18562,0.0,1.15326,0.712695,1.09393,0.492914,2.67035,2.09476,1.02816,1.9047,2.8097,0.796262,3.00021,0.44603,1.5927,0.642958,0.445996,1.07623,1.03913,3.66299,2.10766,1.89497,2.98651,0.65596,1.95062,0.838142,0.601358
2014-03-23,0.740096,1.44337,1.16215,1.48581,2.39688,0.669817,2.84506,9.03674,1.29005,1.28653,0.667277,2.62123,0.268399,0.902302,1.75208,1.3592,1.21435,0.141301,2.41191,1.50866,1.07995,1.02136,2.02663,2.06639,1.32347,2.28571,0.103663,1.07253,0.501433,0.747664,0.254866,2.77386,2.06013,0.947539,2.19795,3.5795,0.715975,2.96679,0.720243,1.54725,0.834971,0.290847,0.899719,1.14592,3.39706,2.18588,1.92425,2.89179,0.856007,2.2929,0.799777,0.319693
2014-03-30,0.92233,1.40019,0.817661,1.23601,1.99261,0.635988,2.772,11.3695,1.51104,1.11515,0.637701,3.03721,0.172989,0.45106,2.03628,0.919183,0.657425,0.188472,2.22451,1.37952,1.01566,1.15268,1.71558,1.7914,1.37779,2.10551,0.0347343,0.901358,0.652377,0.44428,0.12475,3.27521,2.06814,0.854943,2.73789,3.74441,0.718586,2.25514,0.594732,1.75439,0.70227,0.326052,0.990268,1.22101,3.34885,1.88802,1.95655,2.69331,0.735294,1.90797,0.530326,0.1886
2014-04-06,0.868373,0.983607,0.786164,1.31352,2.01378,0.644122,2.76172,9.7337,1.72552,1.19729,0.583182,3.0303,0.175399,1.77419,1.96344,0.886968,0.862866,0.246085,2.27164,1.68397,1.44424,1.23343,1.65936,2.11676,1.56726,2.33345,0.290135,0.875,0.410397,0.652842,0.294184,2.90237,1.90878,0.737705,3.06605,3.63529,0.71711,2.32617,0.497843,1.90891,1.19367,0.306947,0.845706,0.406298,3.21687,2.0068,1.89131,3.49026,0.648571,1.50108,0.66636,0.191617
2014-04-13,0.656234,0.993455,0.945626,1.46178,1.84637,0.668198,2.77388,7.63274,1.48209,1.22574,0.357918,2.15783,0.225102,1.30328,1.95187,0.567721,0.557103,0.140948,2.21134,1.89628,1.32054,1.23162,1.3891,1.33506,0.902869,2.0764,0.0336927,0.951747,0.551978,0.678989,0.416157,3.34845,2.11104,0.817784,3.09776,3.27608,0.750173,2.30092,0.503555,1.53094,1.67913,0.332005,0.925401,0.411799,3.35918,1.86781,1.87299,3.26409,0.548902,1.94161,0.679701,0.15625
2014-04-20,0.848256,1.3658,0.672202,1.5802,1.87291,0.630307,2.71526,6.62162,0.274977,0.882223,0.361294,3.24977,0.195775,1.91781,1.78886,0.565355,0.59438,0.140517,2.17405,1.54012,1.02282,0.94897,1.15602,1.2565,0.8907,2.13312,0.0344828,1.30465,0.165017,0.510204,0.381679,2.87107,1.77128,0.917431,2.37233,2.52071,0.580983,1.83402,0.421941,1.22532,1.43563,0.189068,0.799128,0.189499,3.0909,1.63904,1.47833,3.20042,0.682996,2.13027,0.45928,0.197824
2014-04-27,0.735294,1.56836,1.13972,1.42767,1.83302,0.55975,2.47599,6.63073,0.097229,1.19298,0.481352,2.49844,0.215588,2.00454,1.86204,0.616675,0.630601,0.159146,1.95779,1.39503,1.01355,1.08509,0.955642,1.56118,0.990099,2.1301,0.0700035,0.763823,0.267523,0.405515,0.268673,2.188,1.87699,0.543696,1.50943,1.9973,0.592349,1.90706,0.409989,1.14736,1.27812,0.131666,1.02382,0.202061,2.84024,2.60776,1.37131,2.16573,0.681872,1.82174,0.49596,0.277521
2014-05-04,0.562527,1.35659,1.08032,1.63348,1.69241,0.678092,2.32244,4.7014,0.0514403,0.95042,0.36579,1.78462,0.174056,1.40036,1.7144,0.745033,0.561129,0.122162,1.66369,1.01512,0.82729,0.882191,1.08984,1.73495,0.779697,1.8175,0.0344116,0.982247,0.0560224,0.235849,0.124766,2.03609,1.83107,0.786346,1.59652,1.64839,0.571842,1.71875,0.34626,0.950616,0.821485,0.216177,0.9328,0.146612,2.41511,1.53369,1.51772,1.52156,0.401417,1.66397,0.550064,0.160772
2014-05-11,0.858369,1.45459,0.787402,1.75053,1.72803,0.0944882,2.35484,5.53746,0.0,1.07182,0.314309,1.81932,0.134026,1.46617,1.99132,0.647463,0.513184,0.0443197,1.75199,1.07308,0.813391,0.874026,1.1358,1.3382,0.963817,1.8882,0.0691324,1.14239,0.0,0.647059,0.418556,2.38206,1.57785,0.653013,1.362,1.66449,0.432727,1.25837,0.701481,1.24791,0.476417,0.198592,1.41674,0.157693,2.52891,1.83045,1.39582,1.57993,0.607681,2.09549,0.366335,0.101729
2014-05-18,0.255754,1.52174,1.57658,1.63644,1.80206,0.232693,1.54044,7.2335,0.0,0.90711,0.306577,2.41477,0.133562,2.3974,1.63255,1.19117,0.584659,0.0146056,1.79672,1.00655,1.00283,1.02746,1.08848,1.41359,0.616698,1.992,0.0,0.823245,0.243605,0.436137,0.125313,2.30849,1.6795,0.789083,1.32629,1.55204,0.250604,2.18103,0.417933,1.27145,0.189609,0.0930016,1.03228,0.130548,2.6284,1.76052,1.3232,1.76152,0.407166,1.93464,0.389105,0.106213
2014-05-25,1.00182,1.48944,0.627615,1.24715,2.0838,0.16442,0.0,9.6064,0.0,1.04123,0.289491,3.3213,0.135589,0.759144,1.73257,0.647529,0.202634,0.00465983,1.7632,0.749749,1.08874,0.766046,1.15321,1.82819,0.785388,2.43114,0.0754148,1.20984,0.275786,0.666667,0.0335796,2.03737,2.12909,0.869619,1.06975,1.57367,0.321802,0.40724,0.370508,1.25712,0.165494,0.190386,0.779365,0.145278,2.77493,1.74422,1.24352,2.01064,0.609579,2.064,0.336595,0.304288
2014-06-01,0.478469,1.12015,0.602007,1.25493,1.86448,0.139324,0.0,9.62464,0.0,0.916914,0.24099,2.83286,0.191121,0.596421,1.56121,0.534158,0.369213,0.0157274,1.80095,0.708627,0.729408,0.79001,0.990553,0.137221,0.723487,2.09246,0.0,1.21685,0.0,0.564061,0.0,2.67133,1.70604,0.948859,0.905888,1.54584,0.367436,0.593178,0.211149,1.13383,0.0539957,0.145278,0.792317,0.0886132,2.77039,1.66775,1.28038,1.87919,0.38583,0.142248,0.249591,0.0592768
2014-06-08,1.66667,1.26949,0.134048,1.07249,1.88064,0.423403,0.0,7.63077,0.0675676,0.89954,0.244993,1.30971,0.146802,0.0,1.48708,0.517552,0.112013,0.0155023,1.4505,0.757277,0.631639,1.05037,1.01219,1.11949,0.0359583,1.85963,0.224972,1.48046,0.0971817,1.35135,0.0393236,2.32336,1.63086,0.755287,1.02176,1.49711,0.436388,0.414201,0.171306,1.21124,0.0779018,0.0809498,0.44287,0.091348,2.5365,0.198478,1.1475,2.30608,0.402414,0.122951,0.154748,0.11544
2014-06-15,0.155763,1.31662,0.370142,0.950335,1.80584,0.432181,0.0,8.20084,0.074239,0.816703,0.154143,2.92154,0.14206,0.0,1.42806,0.485973,0.205761,0.00522357,1.44831,0.717355,0.630496,0.656919,1.09414,0.840116,0.108421,1.93889,0.0597015,1.28355,0.093633,0.244898,0.0,2.20694,1.07611,0.730076,1.28228,1.31701,0.248307,0.312695,0.371353,0.914125,0.0,0.0276625,0.636402,0.0770416,2.22052,1.21724,1.06692,1.34328,0.454959,0.431373,0.205727,0.134553
2014-06-22,0.347826,0.935829,0.15456,0.754544,1.77155,0.545746,0.0,8.50291,0.137741,0.792602,0.031736,1.61638,0.18354,0.0,1.40261,0.376023,0.262314,0.00471254,1.2544,0.662935,0.665273,0.615385,0.985389,0.861829,0.039604,1.49305,0.0672948,1.3863,0.0987167,0.776531,0.0421408,1.94622,1.08923,0.565903,1.08052,1.60143,0.23638,0.0761325,0.232919,0.874445,0.0478927,0.0511771,0.46786,0.0535117,2.00295,0.0,1.01355,1.73913,0.529301,0.34188,0.307842,0.163345
2014-06-29,0.0,0.923861,0.151286,0.649819,1.76479,0.599341,0.0,7.06349,0.0,0.806452,0.0290613,2.82609,0.10991,0.0,1.08399,0.846468,0.0446429,0.0,1.05878,0.778862,0.4112,0.579969,0.944783,1.02194,0.036523,1.64258,0.0625782,0.994391,0.0,0.738916,0.0454339,1.78492,0.953872,0.532632,0.863077,1.48212,0.26021,0.171527,0.097371,0.938584,0.0253421,0.0267451,0.715252,0.0364299,3.19926,1.00689,0.918973,1.29252,0.45854,0.393529,0.216676,0.114384
2014-07-06,0.253165,0.907477,0.178571,0.643604,1.80666,0.707825,0.653595,6.23116,0.0,0.804149,0.0855499,1.67286,0.148999,0.0,0.875356,0.347222,0.0791452,0.0210194,1.32031,0.84533,0.822846,0.706621,1.38702,0.765931,0.0394789,1.71565,0.0,1.03343,0.0,1.18519,0.199071,1.37905,1.0404,0.697674,0.96,1.40725,0.317023,0.243072,0.471143,0.806452,0.0607165,0.0,0.304378,0.0614156,1.9334,1.15603,1.08524,1.59151,0.241896,0.208877,0.256739,0.10453
2014-07-13,0.0,0.728079,0.42735,0.674624,1.49365,0.26938,0.0,6.8328,0.0,0.594452,0.0951336,1.68577,0.146801,0.0,0.898938,0.484076,0.167673,0.00958176,1.18684,0.603396,1.78988,0.354359,0.463807,0.893796,0.035524,1.34846,0.0,1.16279,0.0,0.40201,0.0,1.28438,0.875988,0.435852,0.662061,1.23012,0.226784,0.168634,0.471698,0.876469,0.046436,0.0901442,0.485044,0.0357953,1.90947,0.912593,0.838727,1.04322,0.372362,0.126103,0.140819,0.0586854
2014-07-20,0.70922,0.758799,0.255428,0.82484,1.48858,0.42343,0.0,4.14747,0.0,0.540874,0.142664,1.61064,0.133596,0.0,0.826602,0.120744,0.253715,0.00530279,1.12178,0.601338,0.689799,0.282413,0.472016,0.693518,0.0730727,1.51859,0.0,1.1744,0.0,0.740741,0.0,1.06916,1.48677,0.42203,0.7849,1.11591,0.219459,0.0563698,0.262238,0.613497,0.0500626,0.0861079,0.426605,0.0229964,1.76986,0.706949,0.871626,2.26876,0.265152,0.514801,0.248542,0.074184
2014-07-27,0.0,0.881921,0.139276,0.756809,1.26523,0.223857,0.0,3.85233,0.0,0.802776,0.0963891,1.7673,0.138158,0.0,0.788524,0.185917,0.174277,0.0,0.955476,0.579598,0.41712,0.634249,0.544107,0.408677,0.10442,1.42219,0.0,0.917141,0.13624,0.786517,0.0,1.24073,1.43692,0.369324,0.633318,1.04352,0.310952,0.202737,0.0,0.930445,0.0489836,0.0,0.720034,0.0248201,1.57256,1.16147,0.79369,1.51954,0.274348,0.397878,0.179051,0.0845785
2014-08-03,0.153846,0.648324,0.0,0.653561,1.27847,0.335345,0.680272,3.63077,0.0,0.786937,0.120376,1.03774,0.120465,0.0,0.770412,0.561523,0.434216,0.0,1.19371,0.481064,0.345669,0.724797,0.511623,0.847458,0.218898,1.15988,0.0,0.833333,0.130719,0.753498,0.0,1.08446,1.36546,0.245204,0.790175,1.09667,0.287134,0.110681,0.176678,1.01355,0.0,0.0856164,0.538933,0.0844187,1.68632,0.814638,0.803004,1.85328,0.631845,0.338983,0.115631,0.201613
2014-08-10,0.0,1.0201,0.294985,0.708957,1.05709,0.383632,0.0,4.67405,0.0,0.657851,0.156311,1.07875,0.124812,0.0,0.810804,0.526778,0.458891,0.00555062,1.07051,0.500134,0.452284,0.710136,0.928621,0.478334,0.178253,1.2929,0.0,1.13924,0.0,0.925926,0.0,1.25285,1.41698,0.242269,0.585309,1.07978,0.234797,0.756144,0.188324,0.454042,0.0,0.0,0.61127,0.121968,1.37986,0.817003,0.752559,1.49589,0.30888,0.493421,0.156082,0.209754
2014-08-17,0.0,1.28946,0.125313,0.736594,1.05714,0.541455,0.0,4.08035,0.0,0.557823,0.17552,1.41176,0.0,0.0,0.79646,0.491464,0.249822,0.0,1.14567,0.552634,1.55786,0.709849,0.804327,1.02477,0.180245,1.85954,0.0,0.806202,0.17094,0.686695,0.0,0.883838,1.33062,0.331383,0.552118,1.06601,0.241926,0.646987,0.0884956,0.778042,0.0,0.0,0.550426,0.0455529,1.41906,1.07149,0.799029,1.9154,0.292032,0.123865,0.238459,0.0446828
2014-08-24,0.442478,1.56935,0.0,0.749133,1.20447,0.501812,0.0,4.91071,0.0,0.5691,0.185759,0.566251,0.13297,0.0,0.993506,0.398062,0.107373,0.0,1.21957,0.468604,0.411369,0.621891,0.522759,0.624321,0.0543331,2.14161,0.0,0.849934,0.0,1.21382,0.0,0.990574,1.40767,0.288382,0.449357,1.0006,0.198194,0.191571,0.0,0.693241,0.513652,0.0,0.61479,0.15021,1.52139,0.991839,0.871769,1.46951,0.329489,0.349498,0.255822,0.123839
2014-08-31,0.0,1.71348,0.144823,0.914227,1.31574,0.632757,0.0924214,5.2103,0.0,0.776785,0.176866,1.32626,0.180323,0.0,0.850544,0.369004,0.375704,0.00441579,1.52881,0.489302,0.579648,0.585059,0.707117,0.564668,0.0262605,2.24905,0.0,0.701993,0.0,1.0979,0.0883002,1.24827,2.00528,0.507998,0.530206,0.916645,0.258131,0.611621,0.195503,0.67996,0.314054,0.0431593,0.629746,0.141924,1.5349,1.0849,0.96272,1.12882,0.183908,0.38961,0.371106,0.0288101
2014-09-07,0.0,1.81736,0.242522,1.00071,1.58283,0.562588,0.0698812,5.62771,0.0,0.947835,0.19084,2.32198,0.0,0.0,1.17051,0.474244,0.551181,0.0,1.62314,0.612085,0.795812,0.832702,0.411734,1.28317,0.0682128,1.9318,0.0,0.840116,1.3986,1.07914,0.0510204,1.12265,1.80464,0.413763,0.337711,0.941927,0.416004,1.11562,0.0,0.777068,0.0695572,0.0992063,0.777568,0.179553,1.9311,0.244798,1.03362,1.43198,0.365631,0.460688,0.512438,0.367261
2014-09-14,0.0,1.75595,0.209205,0.993093,1.87174,0.575409,0.113766,6.77349,0.134771,0.892598,0.26178,2.53502,0.214626,0.0,1.87919,0.484922,0.931264,0.0198639,1.59742,0.575474,2.13869,0.701426,0.495091,1.03321,0.330368,2.25673,0.0,1.0983,0.0,1.89019,0.178651,1.29467,1.79659,0.481026,0.645665,1.10362,0.400348,0.694927,0.106383,0.929671,0.0171999,0.09802,0.766363,0.17507,2.21526,1.47658,1.35542,1.88925,0.407268,0.487465,0.618632,0.565536
2014-09-21,0.0,2.12647,0.2079,1.12618,1.86948,0.461823,0.166389,8.36785,0.0,1.04211,0.189054,3.02419,0.289691,0.0,1.80433,0.585097,0.786473,0.0399401,1.67126,0.564925,2.05882,1.32956,0.666009,1.42687,0.284164,2.31096,0.0,0.85752,0.0,1.44788,0.087146,1.74856,2.06866,0.583847,0.835488,1.61514,0.446263,1.46689,0.975976,1.2626,0.0342349,0.0190078,0.668392,0.20241,2.25158,1.2458,1.43986,2.3622,0.622038,0.671624,0.508187,0.609975
